created_at,tweet_txt,sentiment_analysis 
2019-04-19 09:46:58,b'It\xe2\x80\x99s a mug\xe2\x80\x99s game whether we like or not \n#RafaleDeal #RafaleScam #rafalereview #Rafalejets #rafalejoltfornda\xe2\x80\xa6 https://t.co/2BY3eGh0Lm',Negative
2019-04-19 09:46:19,b'Personality cult is anti-democratic\n#Personality #cult #antidemocratic #NarendraModi #Election #PMModi #polluted\xe2\x80\xa6 https://t.co/BRKTqcGdGL',Nuetral
2019-04-19 09:45:42,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 09:39:39,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-19 09:36:53,"b'Second Phase Witnessed 67% Turnout, Faulty EVM, and Violence https://t.co/pc9v6EFe7I\n#Elections2019\xe2\x80\xa6 https://t.co/cm67nOWtqh'",Nuetral
2019-04-19 09:36:12,b'#NarendraModi ..aur sabse jyada mushkil employees ko ho rahi h...jinke liye survive krna mushkil ho Raha h...u r th\xe2\x80\xa6 https://t.co/9n2QQd1jpe',Nuetral
2019-04-19 09:32:23,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 09:31:08,b'@BJP4India @narendramodi PM #Narendramodi Ji Pl reveal full Details about #Demonetisation \nlike When Rs 500 &amp; 2000\xe2\x80\xa6 https://t.co/i2ADlWJRnq',Positive
2019-04-19 09:29:54,b'Narendra Modi will again be our PM \n#NarendraModi  2.. in a row',Nuetral
2019-04-19 09:28:11,"b'#GeneralElections2019 #LokSabhaElections2019 \n\n\xe2\x80\x9c#NarendraModi A Failed PM, Will Lose Elections\xe2\x80\x9d, Says #RahulGandhi\xe2\x80\xa6 https://t.co/5SXLsw9oRd'",Negative
2019-04-19 09:25:02,"b'Save jetairways #JetAirways #Your being of #chowkidar is of no use ,if our Jet is not back .We want our Jetairways\xe2\x80\xa6 https://t.co/TuxaZmkpyQ'",Nuetral
2019-04-19 09:22:19,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 09:21:02,"b'PM Modi addresses Public Meeting at Thiruvananthapuram, Kerala:\xe2\x80\x98Naamdaar\xe2\x80\x99 wants to apply \xe2\x80\x98Amethi\xe2\x80\x99s model of develop\xe2\x80\xa6 https://t.co/24lgfOm0gj'",Positive
2019-04-19 09:18:56,b'@alok_dharia @prathgodbole @SubhadipNandy @apeksha02 prob wid ppl like u is u only count no. of followers &amp; live wi\xe2\x80\xa6 https://t.co/y4gPtoKAnL',Positive
2019-04-19 09:18:55,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-19 09:18:34,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 09:15:36,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 09:11:50,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 09:10:41,b'RT @yuvadesh: You are insulting a martyr who died fighting for the country. You should be ashamed to call yourself an Indian. \nShame on Mod\xe2\x80\xa6',Negative
2019-04-19 09:09:58,b'RT @manaseit: In his massive rally at #Pune for #LokSabhaElections2019 #MNS Chief #RajThackeray slams PM #NarendraModi and the #BJP https:/\xe2\x80\xa6',Nuetral
2019-04-19 09:09:20,"b""Addressing a public meeting in #Mainpuri, #MulayamSinghYadav's bastion, after a 48-hour curb on her by\xe2\x80\xa6 https://t.co/Ay20a3VxcH""",Nuetral
2019-04-19 09:06:15,b'RT @trilokchandanik: @IndiaToday @Ankit_Tyagi01 Every youngster think and know that only one person who fulfil His dream what he/her watchi\xe2\x80\xa6',Nuetral
2019-04-19 09:05:51,b'@varunvrai @ANI Wah......#RahulGandhi says #Ambani chor hai.....#NarendraModi favours .....but #Ambani favours #Deora....Mazedar hai sab',Nuetral
2019-04-19 09:02:48,b'RT @Thoughtsbookcom: I do not need to learn patriotism from PM Modi says HD Kumaraswamy\n\nhttps://t.co/fXJ2cVwmwF\n\n#News #India #Trending #t\xe2\x80\xa6',Nuetral
2019-04-19 09:02:05,b'RT @Thoughtsbookcom: On the occasion of Hanuman Jayanti PM Modi and Rahul Gandhi congratulated the countrymen\n\nhttps://t.co/hlEvc3xigg\n\n#Ne\xe2\x80\xa6',Nuetral
2019-04-19 09:01:24,b'@BJP4India @narendramodi @AmitShah Here is My 7th Open Letter to PM #NarendraModi \n#BJP  People of India Appreciate\xe2\x80\xa6 https://t.co/TDKZQDEsvN',Nuetral
2019-04-19 08:59:01,b'RT @Thoughtsbookcom: I do not need to learn patriotism from PM Modi says HD Kumaraswamy\n\nhttps://t.co/fXJ2cVwmwF\n\n#News #India #Trending #t\xe2\x80\xa6',Nuetral
2019-04-19 08:57:33,b'RT @Thoughtsbookcom: On the occasion of Hanuman Jayanti PM Modi and Rahul Gandhi congratulated the countrymen\n\nhttps://t.co/hlEvc3xigg\n\n#Ne\xe2\x80\xa6',Nuetral
2019-04-19 08:50:44,b'RT @twit_sandip: Rs 4300 crore for 2 lakh more seats for EWS quota..good move by #NarendraModi #BJP4India  https://t.co/cgJ0L2Uiea',Positive
2019-04-19 08:50:25,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 08:50:20,"b""@BJP4India @narendramodi Sh #NarendraModi Ji UR Using Hon'ble SC as Shield 2 Hide Acts of @AmitShah #BJP creating C\xe2\x80\xa6 https://t.co/IDsBEApwwe""",Nuetral
2019-04-19 08:47:01,"b'RT @rspathania: Need I say more? \n#SoniaGandhi, #Congress #BJP4India, #NarendraModi #PMO https://t.co/4mSAovw6oj'",Positive
2019-04-19 08:46:52,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 08:46:33,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 08:44:56,b'@ICICIBank\n knows everything about the case but still not taking action #Corruption #money #power #AmitShah #NarendraModi #DigitalIndia',Positive
2019-04-19 08:44:05,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 08:43:52,b'RT @1SanjaySarda1: #NarendraModi \nTwo simple questions to everyone who think that MODI Govt failed...\n1. Name any business which was paying\xe2\x80\xa6',Negative
2019-04-19 08:40:08,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-19 08:39:30,b'RT @keshermech: All the best to ModiJi.. #ChowkidarNarendraModi #rajnathsingh #SushmaSwaraj #BJP4India #Narendramodi #amitshah https://t.co\xe2\x80\xa6',Positive
2019-04-19 08:39:11,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 08:39:02,b'RT @Dr_Uditraj: Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India @BJP4Delhi htt\xe2\x80\xa6',Nuetral
2019-04-19 08:38:52,b'@RahulGandhi Ji @narendramodi ji had given 7 media interview? \n\nWhen you will give ?\n\n#AabHogaNyay. Kab hoga\xe2\x80\xa6 https://t.co/oMwkFebtcl',Nuetral
2019-04-19 08:38:49,"b'@BJP4India @narendramodi Sh #NarendraModi Ji\nif U Really Not indulged in policy paralysis, corruption, nepotism, pr\xe2\x80\xa6 https://t.co/MmDFBOgGlP'",Negative
2019-04-19 08:37:39,b'Look how Thiruvananthapuram welcomed PM @narendramodi ji ........ #EveryVoteForModi #NarendraModi @BJP4India\xe2\x80\xa6 https://t.co/IxWoUxxjS9',Nuetral
2019-04-19 08:35:25,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-19 08:34:27,b'#Kerala opposition leader #RameshChennithala criticises PM #NarendraModi over #Sabarimala issue. He says #BJP and t\xe2\x80\xa6 https://t.co/W7R1Ma9EgQ',Nuetral
2019-04-19 08:32:31,"b""RT @shreeshahs: That moment when you see world's finest leader @narendramodi  with his convoy. We all pray for your success and prosperity.\xe2\x80\xa6""",Positive
2019-04-19 08:32:03,b'@bsindia @realDonaldTrump donald u too same as #NarendraModi BAN ur #cringe \xf0\x9f\x98\x86\xf0\x9f\x98\x82',Nuetral
2019-04-19 08:28:51,b'RT @PradeipRaj: Mr. Prime Minister \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\n#NarendraModi #AmitShah #BJP4India https://t.co/p9qDuVT4iN',Nuetral
2019-04-19 08:25:55,b'RT @imraghavmahajan: My dedication to our honourable Pm Sh Narendra Modi g\n#NarendraModi\n#NamoAgain\n#IsBaarNaMoPhirSe\n#PhirEkBarModiSarkar\xe2\x80\xa6',Nuetral
2019-04-19 08:25:38,"b'Rajlakshmi Manda, a Guinness World Records title of Tamil Nadu, has so far travelled 30,000 km across 18 states on\xe2\x80\xa6 https://t.co/uC6n4E0jqQ'",Positive
2019-04-19 08:22:59,b'Where did #hdkumarswamy ever farmhouses call himself farmers? #LokSabhaEelctions2019 #IndiaElects #Karnataka #cm mo\xe2\x80\xa6 https://t.co/zrXkDqjwRv',Nuetral
2019-04-19 08:22:25,"b""For your information: It's not BJP's problem if you're stereotyping it as the far right-extremist wing. \nTruth will\xe2\x80\xa6 https://t.co/DmjgXrFpFB""",Positive
2019-04-19 08:20:45,b'RT @NarendraModi1FC: Raman Singh rubbishes idea of Third Front; says no juggernaut in the world can halt BJP https://t.co/XsxQxjK7jz #Naren\xe2\x80\xa6',Nuetral
2019-04-19 08:20:42,"b""RT @NarendraModi1FC: After unable to show governor numbers, Congress blame BJP for 'fear politics' over govt formation in Meghalaya https:/\xe2\x80\xa6""",Negative
2019-04-19 08:20:36,"b'RT @NarendraModi1FC: SP pact only for bypolls, not 2019 election: Mayawati https://t.co/0pK8CUT0gk #NarendraModi #BJP https://t.co/IAQnVEUc\xe2\x80\xa6'",Nuetral
2019-04-19 08:20:32,b'RT @NarendraModi1FC: SSC recommends probe by CBI into Feb paper leak case https://t.co/7CSQxoU5Wa #NarendraModi #BJP https://t.co/YaKvjsBJ2Y',Nuetral
2019-04-19 08:20:23,"b'RT @NarendraModi1FC: Watch: BJP MPs felicitate PM #NarendraModi, Amit Shah in Parliament for Assembly polls victory https://t.co/iOoTHDHLuk\xe2\x80\xa6'",Nuetral
2019-04-19 08:20:17,b'RT @NarendraModi1FC: Opposition moves \xe2\x80\x98no-confidence motion\xe2\x80\x99 against Maharashtra Assembly Speaker Haribhau Bagde https://t.co/rHWr9X109A #N\xe2\x80\xa6',Nuetral
2019-04-19 08:19:47,"b'RT @NarendraModi1FC: From Parliament to the street, we are changing how government works: PM #NarendraModi https://t.co/9NqJprDffn https://\xe2\x80\xa6'",Nuetral
2019-04-19 08:19:43,"b""My Detailed Astrological Analysis for Upcoming Lok Sabha Elections result. This election's results are going to be\xe2\x80\xa6 https://t.co/N6Nx25JPMM""",Positive
2019-04-19 08:18:27,"b'Rajlakshmi Manda, a Guinness World Records title of Tamil Nadu, has so far travelled 30,000 km across 18 states on\xe2\x80\xa6 https://t.co/usefzeydde'",Positive
2019-04-19 08:17:07,"b'RT @GIS_Reports: NEW REPORT by @Cold_Peace_ on the Kashmir crisis, which is exerting pressure on both the United States and China.\n\n\xf0\x9f\x86\x95\xe2\x9e\xa1\xef\xb8\x8fhttp\xe2\x80\xa6'",Positive
2019-04-19 08:15:43,b'RT @naashonomics: #ElectionCommissionOfIndia is not allowing #Hindu to vote in #WestBengal and now Mohammed mousin checks #primeminister #N\xe2\x80\xa6',Nuetral
2019-04-19 08:14:31,b'#ElectionCommissionOfIndia is not allowing #Hindu to vote in #WestBengal and now Mohammed mousin checks\xe2\x80\xa6 https://t.co/BhiDWl3fQz',Nuetral
2019-04-19 08:13:05,b'RT @manaseit: In his massive rally at #Pune for #LokSabhaElections2019 #MNS Chief #RajThackeray slams PM #NarendraModi and the #BJP https:/\xe2\x80\xa6',Nuetral
2019-04-19 08:11:10,b'RT @KuthyarNaveen: @BJP4Udupi @YashpalBJP @UdayKumarBJP @mattarhegde @ShobhaBJP @BJPKarITCell @BSYBJP @SureshKuilady @AmitShah @BJP4India @\xe2\x80\xa6',Nuetral
2019-04-19 08:11:08,b'Why #NarendraModi deserves a 2nd term #sensex #nifty #economy #LokSabhaEelctions2019 https://t.co/EraMUmi39O',Nuetral
2019-04-19 08:09:50,"b""@sagenaradamuni @RahulGandhi @ncbn @narendramodi It's with pride we recall the call to the nation by our beloved Pr\xe2\x80\xa6 https://t.co/fSjPECiz1u""",Positive
2019-04-19 08:09:24,b'RT @upsamakhya: #upcm #narendramodi #unicefindia #upmahilakalyan mahila samakhya up#baalvivah#sucess story by media efforts by mahila samak\xe2\x80\xa6',Nuetral
2019-04-19 08:04:48,b'Top 5 questions (very general) that should be asked to Modi by everyone (including Bhakt) -\n1)why did you legalize\xe2\x80\xa6 https://t.co/umsGpM1nFd',Positive
2019-04-19 08:04:14,b'#NarendraModi Oye Phekuram and your friend Taklu Shah. Now your own foreign minister is saying not one petson was k\xe2\x80\xa6 https://t.co/s4NQKDZSku',Positive
2019-04-19 08:03:31,b'RT @manaseit: In his massive rally at #Pune for #LokSabhaElections2019 #MNS Chief #RajThackeray slams PM #NarendraModi and the #BJP https:/\xe2\x80\xa6',Nuetral
2019-04-19 08:01:52,b'Rahul has no chance of being PM: Varun Gandhi\n#newzpole #RahulGandhi #VarunGandhi #ManekaGandhi #NarendraModi #BJP\xe2\x80\xa6 https://t.co/IMaLiKg4vU',Nuetral
2019-04-19 08:00:28,"b'Once again modi,  once again P.C.Mohan #NarendraModi #BJP4India #bjp4karnataka #aravindlimbavali https://t.co/X0d0VI18R4'",Nuetral
2019-04-19 07:59:09,b'RT @keshermech: All the best to ModiJi.. #ChowkidarNarendraModi #rajnathsingh #SushmaSwaraj #BJP4India #Narendramodi #amitshah https://t.co\xe2\x80\xa6',Positive
2019-04-19 07:57:49,b'On the occasion of Hanuman Jayanti PM Modi and Rahul Gandhi congratulated the countrymen\n\nhttps://t.co/hlEvc3xigg\xe2\x80\xa6 https://t.co/L03Hy6ajXG',Nuetral
2019-04-19 07:53:52,b'RT @myfirstvote2019: Does the Youth Of India know what being a liberal truly means? \n#VoteForIndia \n#MyFirstVoteForModi \n#NarendraModi \n#Vo\xe2\x80\xa6',Nuetral
2019-04-19 07:52:16,b'RT @manaseit: In his massive rally at #Pune for #LokSabhaElections2019 #MNS Chief #RajThackeray slams PM #NarendraModi and the #BJP https:/\xe2\x80\xa6',Nuetral
2019-04-19 07:51:19,b'did anyone from #Indiragandhi family apologize for #1984sikhriots? \n#punab #Chandigarh PM #NarendraModi reminds\xe2\x80\xa6 https://t.co/rPty9ThwC6',Nuetral
2019-04-19 07:50:31,b'RT @manaseit: In his massive rally at #Pune for #LokSabhaElections2019 #MNS Chief #RajThackeray slams PM #NarendraModi and the #BJP https:/\xe2\x80\xa6',Nuetral
2019-04-19 07:48:58,b'If-PM-Modi-is-chaiwala-then-we-are-doodhwala-Without-good-milk-good-tea-cannot-be-made-new-slogan-formed-by-Akhiles\xe2\x80\xa6 https://t.co/xhIRw84ydo',Nuetral
2019-04-19 07:48:13,b'.@PMOIndia @narendramodi @HMOIndia @rajnathsingh @nsitharaman @Swamy39 @RSSorg @BJP4India @rsprasad @AmitShah PM\xe2\x80\xa6 https://t.co/ceLXSnW7P8',Nuetral
2019-04-19 07:45:30,b'A slogan coined by #BJP is being copied by others now! \n\n#BandeMeinHaiDumm  #BJP4India #NarendraModi\xe2\x80\xa6 https://t.co/pKXh6ABmuz',Nuetral
2019-04-19 07:45:19,b'.@PMOIndia @narendramodi @HMOIndia @rajnathsingh @nsitharaman @Swamy39 @RSSorg @BJP4India @rsprasad @AmitShah PM\xe2\x80\xa6 https://t.co/jkv7PxTpVF',Nuetral
2019-04-19 07:39:11,b'RT @manaseit: In his massive rally at #Pune for #LokSabhaElections2019 #MNS Chief #RajThackeray slams PM #NarendraModi and the #BJP https:/\xe2\x80\xa6',Nuetral
2019-04-19 07:38:29,b'RT @_sabanaqvi: In my mind #pragya will be face of #2019LokSabhaElections. Not #NarendraModi.',Nuetral
2019-04-19 07:36:23,"b'@LalitKModi @RahulGandhi @narendramodi atleast 3 modis are surely, one is yourself, another is #niravmodi , then\xe2\x80\xa6 https://t.co/Xz9LdAOywQ'",Positive
2019-04-19 07:35:04,b'RT @PradeipRaj: Mr. Prime Minister \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\n#NarendraModi #AmitShah #BJP4India https://t.co/p9qDuVT4iN',Nuetral
2019-04-19 07:33:49,b'@ANI Wow @BJP4India candidate saying shit about the brave #hemantKarkare who was awarded gallantry award\xe2\x80\xa6 https://t.co/oICed4CC01',Positive
2019-04-19 07:32:48,b'RT @PradeipRaj: Mr. Prime Minister \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\n#NarendraModi #AmitShah #BJP4India https://t.co/p9qDuVT4iN',Nuetral
2019-04-19 07:30:43,"b'#IndianTelecomAndPoliticalScenariosAreSame.Jio #NarendraModi is an ACE, BSNL #RahulGandhi is basking in past glory\xe2\x80\xa6 https://t.co/KRvKoipueL'",Negative
2019-04-19 07:28:58,b'RT @TeamCharcha: Modi Again? \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xb8\xe0\xa5\x87?\nVideo coming out today! \xf0\x9f\x8e\x99\n\n#Modi #NarendraModi #BJP #RahulGandhi #Election2019 #India #Varanasi #P\xe2\x80\xa6',Nuetral
2019-04-19 07:28:40,b'Modi Again? \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa4\xb8\xe0\xa5\x87?\nVideo coming out today! \xf0\x9f\x8e\x99\n\n#Modi #NarendraModi #BJP #RahulGandhi #Election2019 #India\xe2\x80\xa6 https://t.co/J8BDBIBDgk',Nuetral
2019-04-19 07:27:02,"b'""Even the so-called neutral people of this country, who stayed silent after 26/11, would not have spared Modi if no\xe2\x80\xa6 https://t.co/fpFKewZHkD'",Nuetral
2019-04-19 07:26:11,b'RT @sareenamar: I still consider myself a challenger: Prime Minister #NarendraModi\n#ModiHiAayega #PhirEkBaarModiSarkar #ModiHaiTohMumkinHai\xe2\x80\xa6',Nuetral
2019-04-19 07:25:21,b'I still consider myself a challenger: Prime Minister #NarendraModi\n#ModiHiAayega #PhirEkBaarModiSarkar\xe2\x80\xa6 https://t.co/0jzRsaZvV7',Nuetral
2019-04-19 07:25:13,"b'Since PM #NarendraModi swept to power in 2014, his govt has promised to create millions of #jobs. Five years later,\xe2\x80\xa6 https://t.co/iAvUgAZRJf'",Nuetral
2019-04-19 07:24:00,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 07:23:07,b'RT @NakraniKiran: My Vote My Right Only For #bjp4india and #NarendraModi https://t.co/gaXPMVEEIS',Positive
